ID,TrackID,BBox,ClassID,Frame
1967,8,"[193.0, 251.0, 239.0, 297.0]",['Player_A'],178
1968,9,"[87.0, 88.0, 134.0, 136.0]",['Player_B'],178
1969,10,"[23.0, 118.0, 70.0, 165.0]",['Player_A'],178
1970,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],179
1971,1,"[282.0, 43.0, 329.0, 91.0]",['Player_B'],179
1972,2,"[59.0, 8.0, 106.0, 54.0]",['Player_A'],179
1973,3,"[0.0, 213.0, 44.0, 259.0]",['Player_A'],179
1974,4,"[79.0, 45.0, 105.0, 70.0]",['Basketball'],179
1975,5,"[315.0, 63.0, 362.0, 110.0]",['Player_B'],179
1976,6,"[167.0, 339.0, 214.0, 386.0]",['Player_A'],179
1977,7,"[172.0, 196.0, 218.0, 243.0]",['Player_B'],179
1978,8,"[194.0, 251.0, 240.0, 296.0]",['Player_A'],179
1979,9,"[87.0, 88.0, 134.0, 136.0]",['Player_B'],179
1980,10,"[22.0, 118.0, 69.0, 164.0]",['Player_A'],179
1981,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],180
1982,1,"[283.0, 44.0, 330.0, 91.0]",['Player_B'],180
1983,2,"[59.0, 8.0, 106.0, 54.0]",['Player_A'],180
1984,3,"[0.0, 213.0, 44.0, 259.0]",['Player_A'],180
1985,4,"[81.0, 42.0, 106.0, 67.0]",['Basketball'],180
1986,5,"[315.0, 63.0, 362.0, 109.0]",['Player_B'],180
1987,6,"[168.0, 339.0, 215.0, 384.0]",['Player_A'],180
1988,7,"[172.0, 196.0, 218.0, 243.0]",['Player_B'],180
1989,8,"[195.0, 249.0, 241.0, 295.0]",['Player_A'],180
1990,9,"[87.0, 88.0, 134.0, 134.0]",['Player_B'],180
1991,10,"[21.0, 118.0, 68.0, 164.0]",['Player_A'],180
1992,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],181
1993,1,"[283.0, 45.0, 329.0, 93.0]",['Player_B'],181
1994,2,"[58.0, 8.0, 106.0, 57.0]",['Player_A'],181
1995,3,"[0.0, 214.0, 43.0, 260.0]",['Player_A'],181
1996,4,"[84.0, 38.0, 108.0, 63.0]",['Basketball'],181
1997,5,"[316.0, 61.0, 361.0, 108.0]",['Player_B'],181
1998,6,"[168.0, 339.0, 215.0, 384.0]",['Player_A'],181
1999,7,"[172.0, 196.0, 218.0, 243.0]",['Player_B'],181
2000,8,"[196.0, 247.0, 243.0, 294.0]",['Player_A'],181
2001,9,"[87.0, 87.0, 133.0, 133.0]",['Player_B'],181
2002,10,"[20.0, 117.0, 67.0, 163.0]",['Player_A'],181
2003,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],182
2004,1,"[285.0, 46.0, 329.0, 93.0]",['Player_B'],182
2005,2,"[59.0, 8.0, 106.0, 56.0]",['Player_A'],182
2006,3,"[0.0, 214.0, 43.0, 260.0]",['Player_A'],182
2007,4,"[86.0, 34.0, 111.0, 59.0]",['Basketball'],182
2008,5,"[316.0, 58.0, 362.0, 106.0]",['Player_B'],182
2009,6,"[168.0, 338.0, 215.0, 384.0]",['Player_A'],182
2010,7,"[172.0, 196.0, 218.0, 243.0]",['Player_B'],182
2011,8,"[196.0, 246.0, 243.0, 294.0]",['Player_A'],182
2012,9,"[89.0, 86.0, 134.0, 132.0]",['Player_B'],182
2013,10,"[19.0, 117.0, 65.0, 163.0]",['Player_A'],182
2014,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],183
2015,1,"[285.0, 47.0, 329.0, 95.0]",['Player_B'],183
2016,2,"[58.0, 7.0, 105.0, 53.0]",['Player_A'],183
2017,3,"[0.0, 214.0, 43.0, 260.0]",['Player_A'],183
2018,4,"[88.0, 31.0, 112.0, 54.0]",['Basketball'],183
2019,5,"[317.0, 58.0, 363.0, 105.0]",['Player_B'],183
2020,6,"[168.0, 338.0, 215.0, 384.0]",['Player_A'],183
2021,7,"[171.0, 196.0, 217.0, 243.0]",['Player_B'],183
2022,8,"[198.0, 245.0, 245.0, 291.0]",['Player_A'],183
2023,9,"[89.0, 86.0, 134.0, 132.0]",['Player_B'],183
2024,10,"[18.0, 117.0, 64.0, 163.0]",['Player_A'],183
2025,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],184
2026,1,"[286.0, 48.0, 329.0, 96.0]",['Player_B'],184
2027,2,"[58.0, 7.0, 105.0, 53.0]",['Player_A'],184
2028,3,"[0.0, 215.0, 45.0, 261.0]",['Player_A'],184
2029,4,"[90.0, 26.0, 115.0, 52.0]",['Basketball'],184
2030,5,"[317.0, 57.0, 363.0, 104.0]",['Player_B'],184
2031,6,"[170.0, 338.0, 216.0, 383.0]",['Player_A'],184
2032,7,"[171.0, 196.0, 217.0, 243.0]",['Player_B'],184
2033,8,"[199.0, 244.0, 245.0, 291.0]",['Player_A'],184
2034,9,"[89.0, 84.0, 134.0, 132.0]",['Player_B'],184
2035,10,"[17.0, 116.0, 63.0, 162.0]",['Player_A'],184
2036,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],185
2037,1,"[285.0, 49.0, 329.0, 97.0]",['Player_B'],185
2038,2,"[59.0, 7.0, 104.0, 53.0]",['Player_A'],185
2039,3,"[0.0, 215.0, 46.0, 261.0]",['Player_A'],185
2040,4,"[91.0, 24.0, 116.0, 49.0]",['Basketball'],185
2041,5,"[316.0, 56.0, 362.0, 103.0]",['Player_B'],185
2042,6,"[170.0, 338.0, 216.0, 383.0]",['Player_A'],185
2043,7,"[171.0, 196.0, 217.0, 244.0]",['Player_B'],185
2044,8,"[200.0, 241.0, 246.0, 289.0]",['Player_A'],185
2045,9,"[88.0, 83.0, 134.0, 131.0]",['Player_B'],185
2046,10,"[16.0, 116.0, 63.0, 161.0]",['Player_A'],185
2047,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],186
2048,1,"[286.0, 50.0, 329.0, 98.0]",['Player_B'],186
2049,2,"[60.0, 8.0, 105.0, 52.0]",['Player_A'],186
2050,3,"[0.0, 215.0, 46.0, 262.0]",['Player_A'],186
2051,4,"[93.0, 21.0, 117.0, 47.0]",['Basketball'],186
2052,5,"[316.0, 54.0, 362.0, 102.0]",['Player_B'],186
2053,6,"[171.0, 336.0, 217.0, 383.0]",['Player_A'],186
2054,7,"[171.0, 196.0, 217.0, 244.0]",['Player_B'],186
2055,8,"[203.0, 240.0, 248.0, 287.0]",['Player_A'],186
2056,9,"[89.0, 84.0, 134.0, 130.0]",['Player_B'],186
2057,10,"[15.0, 116.0, 62.0, 161.0]",['Player_A'],186
2058,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],187
2059,1,"[287.0, 51.0, 328.0, 99.0]",['Player_B'],187
2060,2,"[60.0, 8.0, 104.0, 53.0]",['Player_A'],187
2061,3,"[2.0, 215.0, 47.0, 262.0]",['Player_A'],187
2062,4,"[93.0, 19.0, 118.0, 45.0]",['Basketball'],187
2063,5,"[318.0, 54.0, 363.0, 101.0]",['Player_B'],187
2064,6,"[171.0, 336.0, 217.0, 383.0]",['Player_A'],187
2065,7,"[170.0, 196.0, 216.0, 244.0]",['Player_B'],187
2066,8,"[203.0, 240.0, 249.0, 286.0]",['Player_A'],187
2067,9,"[89.0, 83.0, 135.0, 130.0]",['Player_B'],187
2068,10,"[14.0, 115.0, 61.0, 160.0]",['Player_A'],187
2069,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],188
2070,1,"[287.0, 52.0, 327.0, 101.0]",['Player_B'],188
2071,2,"[61.0, 6.0, 103.0, 51.0]",['Player_A'],188
2072,3,"[2.0, 215.0, 47.0, 262.0]",['Player_A'],188
2073,4,"[94.0, 18.0, 118.0, 44.0]",['Basketball'],188
2074,5,"[317.0, 52.0, 364.0, 100.0]",['Player_B'],188
2075,6,"[172.0, 335.0, 219.0, 382.0]",['Player_A'],188
2076,7,"[170.0, 196.0, 216.0, 244.0]",['Player_B'],188
2077,8,"[204.0, 239.0, 250.0, 285.0]",['Player_A'],188
2078,9,"[90.0, 82.0, 135.0, 128.0]",['Player_B'],188
2079,10,"[13.0, 115.0, 59.0, 160.0]",['Player_A'],188
2080,0,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],189
2081,1,"[289.0, 54.0, 329.0, 101.0]",['Player_B'],189
2082,2,"[61.0, 6.0, 103.0, 51.0]",['Player_A'],189
2083,3,"[3.0, 216.0, 47.0, 263.0]",['Player_A'],189
2084,4,"[94.0, 18.0, 118.0, 44.0]",['Basketball'],189
2085,5,"[317.0, 52.0, 364.0, 99.0]",['Player_B'],189
2086,6,"[172.0, 335.0, 219.0, 382.0]",['Player_A'],189
2087,7,"[170.0, 196.0, 216.0, 244.0]",['Player_B'],189
2088,8,"[205.0, 238.0, 251.0, 284.0]",['Player_A'],189
2089,9,"[89.0, 81.0, 135.0, 127.0]",['Player_B'],189
2090,10,"[12.0, 115.0, 59.0, 160.0]",['Player_A'],189
2091,0,"[323.0, 33.2, 371.0, 83.2]",['Player_B'],190
2092,1,"[289.0, 55.0, 329.0, 103.0]",['Player_B'],190
2093,2,"[61.0, 6.0, 104.0, 51.0]",['Player_A'],190
2094,3,"[4.0, 216.0, 49.0, 263.0]",['Player_A'],190
2095,4,"[93.0, 19.0, 117.0, 46.0]",['Basketball'],190
2096,5,"[318.0, 51.0, 364.0, 98.0]",['Player_B'],190
2097,6,"[172.0, 333.0, 220.0, 381.0]",['Player_A'],190
2098,7,"[170.0, 196.0, 216.0, 244.0]",['Player_B'],190
2099,8,"[206.0, 238.0, 252.0, 283.0]",['Player_A'],190
2100,9,"[90.0, 80.0, 135.0, 127.0]",['Player_B'],190
2101,10,"[11.0, 114.0, 57.0, 160.0]",['Player_A'],190
2102,0,"[323.0, 32.0, 371.0, 82.0]",['Player_B'],191
2103,1,"[289.0, 56.0, 330.0, 104.0]",['Player_B'],191
2104,2,"[61.0, 6.0, 104.0, 51.0]",['Player_A'],191
2105,3,"[4.0, 216.0, 50.0, 263.0]",['Player_A'],191
2106,4,"[93.0, 21.0, 117.0, 47.0]",['Basketball'],191
2107,5,"[318.0, 50.0, 363.0, 97.0]",['Player_B'],191
2108,6,"[173.0, 333.0, 221.0, 381.0]",['Player_A'],191
2109,7,"[169.0, 196.0, 215.0, 244.0]",['Player_B'],191
2110,8,"[207.0, 235.0, 253.0, 282.0]",['Player_A'],191
2111,9,"[90.0, 80.0, 135.0, 127.0]",['Player_B'],191
2112,10,"[10.0, 114.0, 56.0, 160.0]",['Player_A'],191
2113,0,"[321.8, 32.0, 369.8, 82.0]",['Player_B'],192
2114,1,"[289.0, 58.0, 331.0, 105.0]",['Player_B'],192
2115,2,"[60.0, 4.0, 106.0, 50.0]",['Player_A'],192
2116,3,"[4.0, 218.0, 50.0, 266.0]",['Player_A'],192
2117,4,"[91.0, 24.0, 115.0, 49.0]",['Basketball'],192
2118,5,"[318.0, 49.0, 363.0, 96.0]",['Player_B'],192
2119,6,"[174.0, 332.0, 221.0, 379.0]",['Player_A'],192
2120,7,"[169.0, 196.0, 215.0, 244.0]",['Player_B'],192
2121,8,"[208.0, 234.0, 255.0, 281.0]",['Player_A'],192
2122,9,"[90.0, 79.0, 136.0, 126.0]",['Player_B'],192
2123,10,"[9.0, 113.0, 56.0, 159.0]",['Player_A'],192
2124,0,"[323.0, 32.0, 371.0, 82.0]",['Player_B'],193
2125,1,"[289.0, 58.0, 331.0, 106.0]",['Player_B'],193
2126,2,"[60.0, 4.0, 108.0, 50.0]",['Player_A'],193
2127,3,"[6.0, 218.0, 51.0, 265.0]",['Player_A'],193
2128,4,"[89.0, 28.0, 113.0, 53.0]",['Basketball'],193
2129,5,"[318.0, 47.0, 364.0, 95.0]",['Player_B'],193
2130,6,"[175.0, 332.0, 221.0, 379.0]",['Player_A'],193
2131,7,"[169.0, 196.0, 215.0, 244.0]",['Player_B'],193
2132,8,"[209.0, 233.0, 256.0, 279.0]",['Player_A'],193
2133,9,"[90.0, 78.0, 136.0, 124.0]",['Player_B'],193
2134,10,"[9.0, 113.0, 55.0, 158.0]",['Player_A'],193
2135,0,"[323.6, 30.8, 371.6, 80.8]",['Player_B'],194
2136,1,"[290.0, 59.0, 333.0, 107.0]",['Player_B'],194
2137,2,"[61.0, 4.0, 108.0, 52.0]",['Player_A'],194
2138,3,"[7.0, 219.0, 51.0, 266.0]",['Player_A'],194
2139,4,"[87.0, 31.0, 110.0, 54.0]",['Basketball'],194
2140,5,"[319.0, 48.0, 365.0, 94.0]",['Player_B'],194
2141,6,"[174.0, 332.0, 221.0, 378.0]",['Player_A'],194
2142,7,"[169.0, 196.0, 215.0, 244.0]",['Player_B'],194
2143,8,"[210.0, 232.0, 256.0, 278.0]",['Player_A'],194
2144,9,"[90.0, 77.0, 136.0, 123.0]",['Player_B'],194
2145,10,"[10.0, 112.0, 56.0, 157.0]",['Player_A'],194
2146,0,"[323.6, 32.0, 371.6, 82.0]",['Player_B'],195
2147,1,"[290.0, 61.0, 332.0, 108.0]",['Player_B'],195
2148,2,"[61.0, 4.0, 108.0, 53.0]",['Player_A'],195
2149,3,"[7.0, 219.0, 51.0, 266.0]",['Player_A'],195
2150,4,"[86.0, 35.0, 111.0, 59.0]",['Basketball'],195
2151,5,"[318.0, 47.0, 364.0, 93.0]",['Player_B'],195
2152,6,"[175.0, 331.0, 223.0, 378.0]",['Player_A'],195
2153,7,"[169.0, 196.0, 214.0, 244.0]",['Player_B'],195
2154,8,"[211.0, 231.0, 257.0, 278.0]",['Player_A'],195
2155,9,"[89.0, 76.0, 136.0, 123.0]",['Player_B'],195
2156,10,"[10.0, 111.0, 56.0, 157.0]",['Player_A'],195
2157,0,"[324.2, 31.4, 372.2, 81.4]",['Player_B'],196
2158,1,"[291.0, 61.0, 334.0, 108.0]",['Player_B'],196
2159,2,"[61.0, 4.0, 108.0, 50.0]",['Player_A'],196
2160,3,"[9.0, 219.0, 52.0, 265.0]",['Player_A'],196
2161,4,"[83.0, 38.0, 108.0, 63.0]",['Basketball'],196
2162,5,"[318.0, 46.0, 365.0, 92.0]",['Player_B'],196
2163,6,"[176.0, 330.0, 223.0, 377.0]",['Player_A'],196
2164,7,"[168.0, 197.0, 214.0, 244.0]",['Player_B'],196
2165,8,"[212.0, 230.0, 258.0, 276.0]",['Player_A'],196
2166,9,"[91.0, 76.0, 137.0, 122.0]",['Player_B'],196
2167,10,"[10.0, 109.0, 57.0, 155.0]",['Player_A'],196
2168,0,"[324.2, 31.4, 372.2, 81.4]",['Player_B'],197
2169,1,"[292.0, 62.0, 339.0, 109.0]",['Player_B'],197
2170,2,"[61.0, 4.0, 107.0, 48.0]",['Player_A'],197
2171,3,"[9.0, 220.0, 53.0, 266.0]",['Player_A'],197
2172,4,"[83.0, 40.0, 107.0, 65.0]",['Basketball'],197
2173,5,"[319.0, 45.0, 366.0, 91.0]",['Player_B'],197
2174,6,"[177.0, 330.0, 223.0, 377.0]",['Player_A'],197
2175,7,"[168.0, 197.0, 214.0, 244.0]",['Player_B'],197
2176,8,"[213.0, 227.0, 259.0, 274.0]",['Player_A'],197
2177,9,"[91.0, 75.0, 137.0, 121.0]",['Player_B'],197
2178,10,"[11.0, 108.0, 58.0, 154.0]",['Player_A'],197
2179,0,"[325.4, 32.0, 373.4, 82.0]",['Player_B'],198
2180,1,"[292.0, 64.0, 338.0, 110.0]",['Player_B'],198
2181,2,"[61.0, 3.0, 108.0, 48.0]",['Player_A'],198
2182,3,"[9.0, 220.0, 53.0, 266.0]",['Player_A'],198
2183,4,"[81.0, 42.0, 106.0, 67.0]",['Basketball'],198
2184,5,"[318.0, 43.0, 366.0, 89.0]",['Player_B'],198
2185,6,"[177.0, 329.0, 223.0, 376.0]",['Player_A'],198
2186,7,"[168.0, 197.0, 214.0, 244.0]",['Player_B'],198
2187,8,"[214.0, 227.0, 260.0, 273.0]",['Player_A'],198
2188,9,"[91.0, 75.0, 137.0, 121.0]",['Player_B'],198
2189,10,"[11.0, 107.0, 57.0, 153.0]",['Player_A'],198
2190,0,"[326.0, 31.4, 374.0, 81.4]",['Player_B'],199
2191,1,"[293.0, 66.0, 338.0, 112.0]",['Player_B'],199
2192,2,"[61.0, 3.0, 108.0, 48.0]",['Player_A'],199
2193,3,"[9.0, 221.0, 54.0, 268.0]",['Player_A'],199
2194,4,"[80.0, 42.0, 105.0, 67.0]",['Basketball'],199
2195,5,"[318.0, 42.0, 366.0, 88.0]",['Player_B'],199
2196,6,"[178.0, 329.0, 225.0, 376.0]",['Player_A'],199
2197,7,"[168.0, 197.0, 213.0, 244.0]",['Player_B'],199
2198,8,"[215.0, 226.0, 261.0, 272.0]",['Player_A'],199
2199,9,"[91.0, 74.0, 137.0, 121.0]",['Player_B'],199
2200,10,"[10.0, 106.0, 58.0, 152.0]",['Player_A'],199
2201,0,"[324.2, 32.0, 372.2, 82.0]",['Player_B'],200
2202,1,"[293.0, 67.0, 338.0, 114.0]",['Player_B'],200
2203,2,"[61.0, 3.0, 108.0, 48.0]",['Player_A'],200
2204,3,"[9.0, 221.0, 56.0, 267.0]",['Player_A'],200
2205,4,"[80.0, 42.0, 105.0, 67.0]",['Basketball'],200
2206,5,"[318.0, 40.0, 365.0, 87.0]",['Player_B'],200
2207,6,"[178.0, 328.0, 225.0, 375.0]",['Player_A'],200
2208,7,"[168.0, 197.0, 213.0, 244.0]",['Player_B'],200
2209,8,"[216.0, 226.0, 262.0, 271.0]",['Player_A'],200
2210,9,"[91.0, 73.0, 137.0, 120.0]",['Player_B'],200
2211,10,"[12.0, 105.0, 58.0, 152.0]",['Player_A'],200
2212,0,"[324.8, 32.0, 372.8, 82.0]",['Player_B'],201
2213,1,"[294.0, 67.0, 340.0, 115.0]",['Player_B'],201
2214,2,"[61.0, 3.0, 107.0, 48.0]",['Player_A'],201
2215,3,"[9.0, 221.0, 56.0, 267.0]",['Player_A'],201
2216,4,"[81.0, 42.0, 106.0, 67.0]",['Basketball'],201
2217,5,"[316.0, 35.0, 364.0, 87.0]",['Player_B'],201
2218,6,"[179.0, 328.0, 226.0, 375.0]",['Player_A'],201
2219,7,"[168.0, 197.0, 213.0, 244.0]",['Player_B'],201
2220,8,"[217.0, 225.0, 263.0, 270.0]",['Player_A'],201
2221,9,"[92.0, 72.0, 138.0, 119.0]",['Player_B'],201
2222,10,"[12.0, 103.0, 59.0, 150.0]",['Player_A'],201
2223,0,"[324.8, 31.4, 372.8, 81.4]",['Player_B'],202
2224,1,"[295.0, 69.0, 341.0, 116.0]",['Player_B'],202
2225,2,"[61.0, 3.0, 107.0, 48.0]",['Player_A'],202
2226,3,"[10.0, 222.0, 56.0, 269.0]",['Player_A'],202
2227,4,"[82.0, 40.0, 107.0, 65.0]",['Basketball'],202
2228,5,"[317.0, 35.0, 365.0, 86.0]",['Player_B'],202
2229,6,"[179.0, 327.0, 226.0, 374.0]",['Player_A'],202
2230,7,"[168.0, 197.0, 213.0, 244.0]",['Player_B'],202
2231,8,"[218.0, 222.0, 264.0, 269.0]",['Player_A'],202
2232,9,"[92.0, 71.0, 138.0, 118.0]",['Player_B'],202
2233,10,"[13.0, 102.0, 59.0, 148.0]",['Player_A'],202
2234,0,"[326.0, 32.0, 374.0, 82.0]",['Player_B'],203
2235,1,"[296.0, 71.0, 342.0, 117.0]",['Player_B'],203
2236,2,"[62.0, 3.0, 109.0, 48.0]",['Player_A'],203
2237,3,"[10.0, 222.0, 57.0, 269.0]",['Player_A'],203
2238,4,"[83.0, 36.0, 109.0, 61.0]",['Basketball'],203
2239,5,"[317.0, 35.0, 366.0, 85.0]",['Player_B'],203
2240,6,"[180.0, 327.0, 227.0, 374.0]",['Player_A'],203
2241,7,"[167.0, 197.0, 213.0, 244.0]",['Player_B'],203
2242,8,"[220.0, 221.0, 266.0, 267.0]",['Player_A'],203
2243,9,"[92.0, 71.0, 138.0, 118.0]",['Player_B'],203
2244,10,"[12.0, 102.0, 59.0, 147.0]",['Player_A'],203
2245,0,"[326.0, 32.0, 374.0, 82.0]",['Player_B'],204
2246,1,"[296.0, 72.0, 342.0, 118.0]",['Player_B'],204
2247,2,"[62.0, 3.0, 109.0, 49.0]",['Player_A'],204
2248,3,"[10.0, 222.0, 57.0, 269.0]",['Player_A'],204
2249,4,"[85.0, 34.0, 110.0, 58.0]",['Basketball'],204
2250,5,"[318.0, 34.0, 366.0, 84.0]",['Player_B'],204
2251,6,"[180.0, 327.0, 227.0, 372.0]",['Player_A'],204
2252,7,"[167.0, 197.0, 213.0, 243.0]",['Player_B'],204
2253,8,"[220.0, 220.0, 267.0, 266.0]",['Player_A'],204
2254,9,"[92.0, 70.0, 139.0, 116.0]",['Player_B'],204
2255,10,"[13.0, 101.0, 59.0, 147.0]",['Player_A'],204
2256,0,"[326.0, 32.0, 374.0, 82.0]",['Player_B'],205
2257,1,"[297.0, 72.0, 343.0, 119.0]",['Player_B'],205
2258,2,"[62.0, 3.0, 109.0, 50.0]",['Player_A'],205
2259,3,"[11.0, 224.0, 58.0, 270.0]",['Player_A'],205
2260,4,"[88.0, 30.0, 112.0, 54.0]",['Basketball'],205
2261,5,"[318.0, 33.0, 365.0, 81.0]",['Player_B'],205
2262,6,"[181.0, 327.0, 227.0, 373.0]",['Player_A'],205
2263,7,"[167.0, 197.0, 213.0, 244.0]",['Player_B'],205
2264,8,"[221.0, 219.0, 268.0, 265.0]",['Player_A'],205
2265,9,"[92.0, 69.0, 139.0, 115.0]",['Player_B'],205
2266,10,"[14.0, 100.0, 60.0, 145.0]",['Player_A'],205
2267,0,"[326.59, 32.0, 374.59, 82.0]",['Player_B'],206
2268,1,"[297.0, 73.0, 342.0, 120.0]",['Player_B'],206
2269,2,"[62.0, 2.0, 109.0, 47.0]",['Player_A'],206
2270,3,"[13.0, 223.0, 59.0, 270.0]",['Player_A'],206
2271,4,"[90.0, 27.0, 114.0, 50.0]",['Basketball'],206
2272,5,"[317.0, 32.0, 366.0, 81.0]",['Player_B'],206
2273,6,"[181.0, 326.0, 227.0, 371.0]",['Player_A'],206
2274,7,"[167.0, 198.0, 213.0, 243.0]",['Player_B'],206
2275,8,"[223.0, 218.0, 269.0, 265.0]",['Player_A'],206
2276,9,"[93.0, 68.0, 139.0, 114.0]",['Player_B'],206
2277,10,"[14.0, 99.0, 61.0, 145.0]",['Player_A'],206
2278,0,"[326.59, 33.2, 374.59, 81.2]",['Player_B'],207
2279,1,"[296.0, 74.0, 343.0, 121.0]",['Player_B'],207
2280,2,"[62.0, 2.0, 109.0, 47.0]",['Player_A'],207
2281,3,"[13.0, 225.0, 59.0, 271.0]",['Player_A'],207
2282,4,"[92.0, 23.0, 116.0, 47.0]",['Basketball'],207
2283,5,"[320.0, 32.0, 368.0, 82.0]",['Player_B'],207
2284,6,"[182.0, 326.0, 228.0, 372.0]",['Player_A'],207
2285,7,"[165.0, 198.0, 212.0, 244.0]",['Player_B'],207
2286,8,"[224.0, 217.0, 270.0, 263.0]",['Player_A'],207
2287,9,"[93.0, 68.0, 139.0, 114.0]",['Player_B'],207
2288,10,"[14.0, 97.0, 60.0, 144.0]",['Player_A'],207
2289,0,"[329.59, 29.6, 377.59, 79.6]",['Player_B'],208
2290,1,"[297.0, 75.0, 344.0, 121.0]",['Player_B'],208
2291,2,"[62.0, 2.0, 106.0, 46.0]",['Player_A'],208
2292,3,"[14.0, 225.0, 60.0, 271.0]",['Player_A'],208
2293,4,"[94.0, 19.0, 118.0, 44.0]",['Basketball'],208
2294,5,"[320.0, 31.0, 367.0, 79.0]",['Player_B'],208
2295,6,"[182.0, 326.0, 228.0, 371.0]",['Player_A'],208
2296,7,"[165.0, 198.0, 212.0, 244.0]",['Player_B'],208
2297,8,"[225.0, 215.0, 271.0, 260.0]",['Player_A'],208
2298,9,"[94.0, 67.0, 139.0, 113.0]",['Player_B'],208
2299,10,"[15.0, 96.0, 61.0, 143.0]",['Player_A'],208
2300,0,"[328.99, 32.0, 376.99, 82.0]",['Player_B'],209
2301,1,"[297.0, 76.0, 344.0, 122.0]",['Player_B'],209
2302,2,"[62.0, 2.0, 105.0, 46.0]",['Player_A'],209
2303,3,"[15.0, 225.0, 62.0, 271.0]",['Player_A'],209
2304,4,"[95.0, 17.0, 118.0, 41.0]",['Basketball'],209
2305,5,"[320.0, 30.0, 367.0, 78.0]",['Player_B'],209
2306,6,"[183.0, 326.0, 229.0, 371.0]",['Player_A'],209
2307,7,"[165.0, 198.0, 211.0, 243.0]",['Player_B'],209
2308,8,"[226.0, 214.0, 272.0, 260.0]",['Player_A'],209
2309,9,"[94.0, 66.0, 139.0, 112.0]",['Player_B'],209
2310,10,"[15.0, 95.0, 61.0, 141.0]",['Player_A'],209
2311,0,"[329.59, 32.0, 377.59, 82.0]",['Player_B'],210
2312,1,"[298.0, 77.0, 345.0, 125.0]",['Player_B'],210
2313,2,"[62.0, 2.0, 105.0, 46.0]",['Player_A'],210
2314,3,"[15.0, 225.0, 62.0, 271.0]",['Player_A'],210
2315,4,"[96.0, 14.0, 120.0, 39.0]",['Basketball'],210
2316,5,"[320.0, 28.0, 367.0, 78.0]",['Player_B'],210
2317,6,"[183.0, 325.0, 229.0, 370.0]",['Player_A'],210
2318,7,"[165.0, 195.0, 211.0, 240.0]",['Player_B'],210
2319,8,"[227.0, 214.0, 273.0, 259.0]",['Player_A'],210
2320,9,"[94.0, 65.0, 140.0, 111.0]",['Player_B'],210
2321,10,"[16.0, 94.0, 63.0, 141.0]",['Player_A'],210
2322,0,"[328.39, 31.4, 376.39, 81.4]",['Player_B'],211
2323,1,"[298.0, 78.0, 345.0, 126.0]",['Player_B'],211
2324,2,"[63.0, 2.0, 105.0, 46.0]",['Player_A'],211
2325,3,"[16.0, 226.0, 62.0, 271.0]",['Player_A'],211
2326,4,"[97.0, 13.0, 121.0, 39.0]",['Basketball'],211
2327,5,"[319.0, 26.0, 368.0, 77.0]",['Player_B'],211
2328,6,"[184.0, 325.0, 230.0, 370.0]",['Player_A'],211
2329,7,"[164.0, 194.0, 211.0, 240.0]",['Player_B'],211
2330,8,"[228.0, 213.0, 273.0, 258.0]",['Player_A'],211
2331,9,"[94.0, 65.0, 140.0, 111.0]",['Player_B'],211
2332,10,"[16.0, 94.0, 63.0, 139.0]",['Player_A'],211
2333,0,"[330.19, 32.0, 378.19, 82.0]",['Player_B'],212
2334,1,"[299.0, 80.0, 345.0, 127.0]",['Player_B'],212
2335,2,"[63.0, 2.0, 105.0, 46.0]",['Player_A'],212
2336,3,"[16.0, 226.0, 62.0, 271.0]",['Player_A'],212
2337,4,"[97.0, 13.0, 121.0, 39.0]",['Basketball'],212
2338,5,"[321.0, 26.0, 369.0, 76.0]",['Player_B'],212
2339,6,"[184.0, 323.0, 231.0, 370.0]",['Player_A'],212
2340,7,"[164.0, 193.0, 211.0, 238.0]",['Player_B'],212
2341,8,"[229.0, 212.0, 274.0, 257.0]",['Player_A'],212
2342,9,"[94.0, 64.0, 140.0, 111.0]",['Player_B'],212
2343,10,"[16.0, 93.0, 63.0, 138.0]",['Player_A'],212
2344,0,"[331.39, 33.2, 379.39, 83.2]",['Player_B'],213
2345,1,"[299.0, 81.0, 345.0, 128.0]",['Player_B'],213
2346,2,"[63.0, 2.0, 105.0, 46.0]",['Player_A'],213
2347,3,"[17.0, 226.0, 63.0, 272.0]",['Player_A'],213
2348,4,"[96.0, 14.0, 121.0, 39.0]",['Basketball'],213
2349,5,"[321.0, 26.0, 368.0, 75.0]",['Player_B'],213
2350,6,"[185.0, 323.0, 231.0, 370.0]",['Player_A'],213
2351,7,"[164.0, 191.0, 210.0, 237.0]",['Player_B'],213
2352,8,"[231.0, 212.0, 276.0, 257.0]",['Player_A'],213
2353,9,"[94.0, 63.0, 140.0, 110.0]",['Player_B'],213
2354,10,"[17.0, 90.0, 63.0, 136.0]",['Player_A'],213
